[864468]: 344ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:722 CSpxAudioStreamSession::AddRecognizer
[380336]: 4880ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:46:23.7774854Z, size:3200.
[380336]: 4881ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 140800 bytes (4400 msec)
[380336]: 4881ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024EF5293E20] m_bytesTransited = 144000, unacknowledgedAudioDuration = 4400 msec, packetAudioDelay = 0 msec
[697033]: 4881ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 4881ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 4881ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:4516, Write 3200 bytes audio data.
[697033]: 4881ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[697033]: 4888ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:23.7854747Z, TimeInQueue: 7ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 4889ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[380336]: 4980ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:46:23.8774287Z, size:3200.
[380336]: 4980ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 144000 bytes (4500 msec)
[380336]: 4980ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024EF5293E20] m_bytesTransited = 147200, unacknowledgedAudioDuration = 4500 msec, packetAudioDelay = 0 msec
[697033]: 4980ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 4980ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 4980ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:4615, Write 3200 bytes audio data.
[697033]: 4980ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[697033]: 4995ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:23.8920679Z, TimeInQueue: 14ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 4995ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[380336]: 5080ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:46:23.9775390Z, size:3200.
[380336]: 5080ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 147200 bytes (4600 msec)
[380336]: 5080ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024EF5293E20] m_bytesTransited = 150400, unacknowledgedAudioDuration = 4600 msec, packetAudioDelay = 0 msec
[697033]: 5081ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 5081ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 5081ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:4715, Write 3200 bytes audio data.
[697033]: 5081ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[697033]: 5081ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:23.9777981Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 5081ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[380336]: 5180ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:46:24.0772980Z, size:3200.
[380336]: 5180ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 150400 bytes (4700 msec)
[380336]: 5180ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024EF5293E20] m_bytesTransited = 153600, unacknowledgedAudioDuration = 4700 msec, packetAudioDelay = 0 msec
[697033]: 5180ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 5180ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 5180ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:4815, Write 3200 bytes audio data.
[697033]: 5180ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[697033]: 5195ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:24.0920270Z, TimeInQueue: 14ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 5195ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[380336]: 5279ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:46:24.1763701Z, size:3200.
[380336]: 5279ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 153600 bytes (4800 msec)
[380336]: 5279ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024EF5293E20] m_bytesTransited = 156800, unacknowledgedAudioDuration = 4800 msec, packetAudioDelay = 0 msec
[697033]: 5279ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 5279ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 5279ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:4914, Write 3200 bytes audio data.
[697033]: 5279ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[697033]: 5290ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:24.1866703Z, TimeInQueue: 10ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 5290ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[380336]: 5381ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:46:24.2782211Z, size:3200.
[380336]: 5381ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 156800 bytes (4900 msec)
[380336]: 5381ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024EF5293E20] m_bytesTransited = 160000, unacknowledgedAudioDuration = 4900 msec, packetAudioDelay = 50 msec
[697033]: 5381ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 5381ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 5381ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:5016, Write 3200 bytes audio data.
[697033]: 5381ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[697033]: 5396ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:24.2928552Z, TimeInQueue: 14ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 5396ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 5471ms SPX_TRACE_VERBOSE:  usp_web_socket.cpp:209 USP message received. IsBinary=0, Path=translation.phrase, Size=403 B, Time=2025-03-17T03:46:24.3681203Z
[697033]: 5471ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1513 [0000024EF526C390]CSpxAudioStreamSession::FireConnectionMessageReceived; path=translation.phrase
[697033]: 5471ms SPX_TRACE_INFO:  usp_connection.cpp:1008 Response Message: content type: application/json; charset=utf-8.
[697033]: 5471ms SPX_TRACE_INFO:  usp_connection.cpp:1031 TS:5106 Response Message: path: translation.phrase, size: 284.
[697033]: 5471ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1759 Response: Translation.Phrase message. RecoStatus: 0, TranslationStatus: 1, RecoText: 안녕하세요., starts at 27500000, with duration 12800000 (100ns).
[7725]: 5471ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[697033]: 5471ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3075 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 2/1200 => 2/1200 
[7725]: 5471ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[697033]: 5471ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:1780 Fire final translation result: Creating Result
[7725]: 5471ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionMessage' as '370353069'
[697033]: 5471ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:26 CSpxRecognitionResult::CSpxRecognitionResult
[7725]: 5471ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5439410; name='connection.message.type'; value='text'
[697033]: 5471ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxRecognitionResult' as '175439361'
[7725]: 5471ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5439410; name='connection.message.path'; value='translation.phrase'
[697033]: 5471ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:90 CSpxRecognitionResult::InitFinalResult
[7725]: 5471ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5439410; name='connection.message.text.message'; value='{"Duration":12800000,"Offset":27500000,"RecognitionStatus":"Success","Text":"안녕하세요.","Confidence":0.0,"Translation":{"TranslationStatus":"Error","FailureReason":"Translation call failed: Response status code does not indicate success: 400 (Bad Request).","Translations":[]}}'
[697033]: 5471ms SPX_TRACE_VERBOSE:  recognition_result.cpp:104 CSpxRecognitionResult::InitFinalResult: resultId=db679cb08ef5484f9f8d045170e48381 reason=3, text='안녕하세요.'
[7725]: 5471ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5439410; name='Content-Type'; value='application/json; charset=utf-8'
[697033]: 5471ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF546FFC0; name='RESULT-Json'; value='{"Duration":12800000,"Offset":27500000,"RecognitionStatus":"Success","Text":"안녕하세요.","Confidence":0.0,"Translation":{"TranslationStatus":"Error","FailureReason":"Translation call failed: Response status code does not indicate success: 400 (Bad Request).","Translations":[]}}'
[7725]: 5471ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5439410; name='Path'; value='translation.phrase'
[697033]: 5471ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF546FFC0; name='RESULT-RecognitionBackend'; value='online'
[7725]: 5471ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF5439410; name='X-RequestId'; value='d8e038b49319456884e26b1463c81d4b'
[697033]: 5471ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:224 CSpxRecognitionResult::InitTranslationRecognitionResult
[7725]: 5471ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[697033]: 5471ms SPX_TRACE_ERROR:  recognition_result.cpp:252 CSpxRecognitionResult::InitTranslationRecognitionResult: Recognition succeeded but translation has error. Error details: Translation call failed: Response status code does not indicate success: 400 (Bad Request).
[7725]: 5472ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[697033]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF546FFC0; name='RESULT-ErrorDetails'; value='Translation call failed: Response status code does not indicate success: 400 (Bad Request).'
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[697033]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF546FFC0; name='RESULT-Json'; value='{"Duration":12800000,"Offset":27500000,"RecognitionStatus":"Success","Text":"안녕하세요.","Confidence":0.0,"Translation":{"TranslationStatus":"Error","FailureReason":"Translation call failed: Response status code does not indicate success: 400 (Bad Request).","Translations":[]}}'
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024EF5316F50
[697033]: 5472ms SPX_DBG_TRACE_VERBOSE:  reco_engine_adapter_helpers.cpp:46 CSpxRecoEngineAdapterHelpers::UpdateServiceResponseJsonResult: before update: json='{"Duration":12800000,"Offset":27500000,"RecognitionStatus":"Success","Text":"안녕하세요.","Confidence":0.0,"Translation":{"TranslationStatus":"Error","FailureReason":"Translation call failed: Response status code does not indicate success: 400 (Bad Request).","Translations":[]}}'
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x0000024EF5316F50, p=0x0000024EF5316F50, tot=3
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024EF54393F0
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x0000024EF54393F0, p=0x0000024EF54393F0, tot=3
[697033]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF526C478; name='AudioConfig_AudioSource'; value='Microphones'
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024EF5439410
[697033]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF546FFC0; name='RESULT-RecognitionLatencyMs'; value='1062'
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x0000024EF5439410, p=0x0000024EF5439410, tot=7
[697033]: 5472ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1398 [0000024EF526C390]CSpxAudioStreamSession::WaitForRecognition_Complete: ...
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5439410; name='connection.message.path'; value='translation.phrase'
[697033]: 5472ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1582 [0000024EF526C390]CSpxAudioStreamSession::FireResultEvent
[697033]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF546FFC0; name='RESULT-ErrorDetails'; value='Translation call failed: Response status code does not indicate success: 400 (Bad Request).'
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5439410; name='X-RequestId'; value='d8e038b49319456884e26b1463c81d4b'
[697033]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF546FFC0; name='RESULT-ErrorDetails'; value='Translation call failed: Response status code does not indicate success: 400 (Bad Request). SessionId: 3d0316bc38c64a3f939baa4f2f0f4786'
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5439410; name='Content-Type'; value='application/json; charset=utf-8'
[697033]: 5472ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:1780 FireFinalResul: GetSite()->FireAdapterResult_FinalResult()  complete!
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5439410; name='connection.message.type'; value='text'
[697033]: 5472ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3292 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: Before adding starting offset=40300000
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5439410; name='connection.message.type'; value='text'
[697033]: 5472ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3295 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: this=0x0000024EF5413610 Service acknowledging to offset 40300000 (100ns).
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5439410; name='connection.message.type'; value='text'
[697033]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF526C478; name='SPEECH-UspContinuationOffset'; value='40300000'
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5439410; name='connection.message.type'; value='text'
[697033]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5413680; name='IsKeywordAndSpeechRecognizer'; value='false'
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5439410; name='connection.message.text.message'; value='{"Duration":12800000,"Offset":27500000,"RecognitionStatus":"Success","Text":"안녕하세요.","Confidence":0.0,"Translation":{"TranslationStatus":"Error","FailureReason":"Translation call failed: Response status code does not indicate success: 400 (Bad Request).","Translations":[]}}'
[697033]: 5472ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3306 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: ShrinkReplayBuffer=40300000
[697033]: 5472ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF526C478; name='SPEECH-SingleUseEndpoint'; value=''
[697033]: 5472ms SPX_DBG_TRACE_VERBOSE:  audio_buffer.cpp:114 PcmAudioBuffer::DiscardBytesUnlocked discarding 128960 bytes.
[7725]: 5472ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1725 DispatchEvent task started...
[7725]: 5472ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:323 CSpxRecognizer::FireResultEvent
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxRecognitionEventArgs' as '706084327'
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024EF53BF6C0
[7725]: 5472ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionEventArgs, h=0x0000024EF53BF6C0, p=0x0000024EF53BF6C0, tot=1
[7725]: 5473ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024EF546FEC0
[7725]: 5473ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionResult, h=0x0000024EF546FEC0, p=0x0000024EF546FEC0, tot=1
[7725]: 5474ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024EF546FFC0
[7725]: 5474ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x0000024EF546FFC0, p=0x0000024EF546FFC0, tot=8
[380336]: 5482ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:46:24.3795281Z, size:3200.
[380336]: 5483ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 31040 bytes (970 msec)
[380336]: 5483ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024EF5293E20] m_bytesTransited = 163200, unacknowledgedAudioDuration = 970 msec, packetAudioDelay = 50 msec
[697033]: 5483ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 5483ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 5483ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:5118, Write 3200 bytes audio data.
[697033]: 5483ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[697033]: 5483ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:24.3800122Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 5483ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[7725]: 5486ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF546FFC0; name='ITN'; value=''
[7725]: 5486ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF546FFC0; name='Lexical'; value=''
[7725]: 5487ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF546FFC0; name='RESULT-RecognitionLatencyMs'; value='1062'
[7725]: 5487ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF546FFC0; name='RESULT-Json'; value='{"Duration":12800000,"Offset":27500000,"RecognitionStatus":"Success","Text":"안녕하세요.","Confidence":0.0,"Translation":{"TranslationStatus":"Error","FailureReason":"Translation call failed: Response status code does not indicate success: 400 (Bad Request).","Translations":[]}}'
[7725]: 5489ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF546FFC0; name='ITN'; value=''
[7725]: 5490ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF546FFC0; name='Lexical'; value=''
[7725]: 5490ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF546FFC0; name='RESULT-RecognitionLatencyMs'; value='1062'
[7725]: 5490ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF546FFC0; name='RESULT-Json'; value='{"Duration":12800000,"Offset":27500000,"RecognitionStatus":"Success","Text":"안녕하세요.","Confidence":0.0,"Translation":{"TranslationStatus":"Error","FailureReason":"Translation call failed: Response status code does not indicate success: 400 (Bad Request).","Translations":[]}}'
[7725]: 5491ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:323 CSpxRecognizer::FireResultEvent
[7725]: 5491ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1725 DispatchEvent task complete!
[380336]: 5581ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:46:24.4778568Z, size:3200.
[380336]: 5581ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 34240 bytes (1070 msec)
[380336]: 5581ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024EF5293E20] m_bytesTransited = 166400, unacknowledgedAudioDuration = 1070 msec, packetAudioDelay = 50 msec
[697033]: 5581ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 5581ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 5581ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:5216, Write 3200 bytes audio data.
