[954103]: 335ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:722 CSpxAudioStreamSession::AddRecognizer
[713562]: 20569ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 20569ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 20569ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:20213, Write 3200 bytes audio data.
[713562]: 20569ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 20569ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:45.2029299Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 20569ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[530837]: 20669ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:45.3025910Z, size:3200.
[530837]: 20669ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 310080 bytes (9690 msec)
[530837]: 20669ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 649600, unacknowledgedAudioDuration = 9690 msec, packetAudioDelay = 50 msec
[713562]: 20669ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 20669ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 20669ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:20313, Write 3200 bytes audio data.
[713562]: 20669ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 20680ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:45.3140816Z, TimeInQueue: 11ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 20681ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[530837]: 20769ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:45.4029430Z, size:3200.
[530837]: 20769ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 313280 bytes (9790 msec)
[530837]: 20769ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 652800, unacknowledgedAudioDuration = 9790 msec, packetAudioDelay = 50 msec
[713562]: 20769ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 20770ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 20770ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:20413, Write 3200 bytes audio data.
[713562]: 20770ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 20770ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:45.4032308Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 20770ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[530837]: 20868ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:45.5014621Z, size:3200.
[530837]: 20868ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 316480 bytes (9890 msec)
[530837]: 20868ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 656000, unacknowledgedAudioDuration = 9890 msec, packetAudioDelay = 50 msec
[713562]: 20868ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 20868ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 20868ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:20511, Write 3200 bytes audio data.
[713562]: 20868ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 20879ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:45.5127292Z, TimeInQueue: 10ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 20880ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[530837]: 20969ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:45.6026527Z, size:3200.
[530837]: 20969ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 319680 bytes (9990 msec)
[530837]: 20969ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 659200, unacknowledgedAudioDuration = 9990 msec, packetAudioDelay = 50 msec
[713562]: 20969ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 20969ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 20969ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:20613, Write 3200 bytes audio data.
[713562]: 20969ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 20969ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:45.6030164Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 20970ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[530837]: 21070ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:45.7031620Z, size:3200.
[530837]: 21070ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 322880 bytes (10090 msec)
[530837]: 21070ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 662400, unacknowledgedAudioDuration = 10090 msec, packetAudioDelay = 50 msec
[713562]: 21070ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 21070ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 21070ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:20713, Write 3200 bytes audio data.
[713562]: 21070ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 21077ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:45.7106500Z, TimeInQueue: 7ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 21077ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[530837]: 21170ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:45.8040567Z, size:3200.
[530837]: 21171ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 326080 bytes (10190 msec)
[530837]: 21171ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 665600, unacknowledgedAudioDuration = 10190 msec, packetAudioDelay = 50 msec
[713562]: 21171ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 21172ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 21172ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:20815, Write 3200 bytes audio data.
[713562]: 21172ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 21181ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:45.8150139Z, TimeInQueue: 9ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 21182ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[530837]: 21268ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:45.9017410Z, size:3200.
[530837]: 21268ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 329280 bytes (10290 msec)
[530837]: 21268ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 668800, unacknowledgedAudioDuration = 10290 msec, packetAudioDelay = 50 msec
[713562]: 21268ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 21268ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 21269ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:20912, Write 3200 bytes audio data.
[713562]: 21269ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 21269ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:45.9023067Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 21269ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[530837]: 21369ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:46.0022006Z, size:3200.
[530837]: 21369ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 332480 bytes (10390 msec)
[530837]: 21369ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 672000, unacknowledgedAudioDuration = 10390 msec, packetAudioDelay = 50 msec
[713562]: 21369ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 21369ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 21369ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:21012, Write 3200 bytes audio data.
[713562]: 21369ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 21381ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:46.0146722Z, TimeInQueue: 12ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 21381ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[530837]: 21469ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:46.1021416Z, size:3200.
[530837]: 21469ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 335680 bytes (10490 msec)
[530837]: 21469ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 675200, unacknowledgedAudioDuration = 10490 msec, packetAudioDelay = 50 msec
[713562]: 21469ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 21469ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 21469ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:21112, Write 3200 bytes audio data.
[713562]: 21469ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 21469ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:46.1023872Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 21469ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[530837]: 21569ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:46.2021570Z, size:3200.
[530837]: 21569ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 338880 bytes (10590 msec)
[530837]: 21569ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 678400, unacknowledgedAudioDuration = 10590 msec, packetAudioDelay = 50 msec
[713562]: 21569ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 21569ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 21569ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:21212, Write 3200 bytes audio data.
[713562]: 21569ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 21582ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:46.2155578Z, TimeInQueue: 13ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 21582ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 21582ms SPX_TRACE_INFO:  web_socket.cpp:690 [0000016E74CA6CF0] Web socket upload rate this period was 32.3828 KB/s. Average 33.7012
[713562]: 21582ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000016E74A9B2B8; name='SPEECH-EstimatedWebSocketUploadRate-KBps'; value='33.701221'
[530837]: 21669ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:46.3022707Z, size:3200.
[530837]: 21669ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 342080 bytes (10690 msec)
[530837]: 21669ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 681600, unacknowledgedAudioDuration = 10690 msec, packetAudioDelay = 50 msec
[713562]: 21669ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 21669ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 21669ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:21312, Write 3200 bytes audio data.
[713562]: 21669ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 21669ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:46.3026246Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 21669ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[530837]: 21769ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:46.4029862Z, size:3200.
[530837]: 21769ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 345280 bytes (10790 msec)
[530837]: 21770ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 684800, unacknowledgedAudioDuration = 10790 msec, packetAudioDelay = 50 msec
[713562]: 21770ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 21770ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 21770ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:21413, Write 3200 bytes audio data.
[713562]: 21770ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 21781ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:46.4145241Z, TimeInQueue: 11ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 21781ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[530837]: 21869ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:46.5023048Z, size:3200.
[530837]: 21869ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 348480 bytes (10890 msec)
[530837]: 21869ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 688000, unacknowledgedAudioDuration = 10890 msec, packetAudioDelay = 50 msec
[713562]: 21869ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 21869ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 21869ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:21512, Write 3200 bytes audio data.
[713562]: 21869ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 21869ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:46.5025774Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 21869ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[530837]: 21969ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:46.6025110Z, size:3200.
[530837]: 21969ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 351680 bytes (10990 msec)
[530837]: 21969ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 691200, unacknowledgedAudioDuration = 10990 msec, packetAudioDelay = 50 msec
[713562]: 21969ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 21969ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 21969ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:21612, Write 3200 bytes audio data.
[713562]: 21969ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 21980ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:46.6133276Z, TimeInQueue: 10ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 21980ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[530837]: 22068ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:46.7014458Z, size:3200.
[530837]: 22068ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 354880 bytes (11090 msec)
[530837]: 22068ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 694400, unacknowledgedAudioDuration = 11090 msec, packetAudioDelay = 50 msec
[713562]: 22068ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 22068ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 22068ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:21711, Write 3200 bytes audio data.
[713562]: 22068ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 22068ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:46.7016719Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 22068ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[530837]: 22171ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:46.8046634Z, size:3200.
[530837]: 22171ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 358080 bytes (11190 msec)
[530837]: 22171ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 697600, unacknowledgedAudioDuration = 11190 msec, packetAudioDelay = 50 msec
[713562]: 22171ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 22171ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 22171ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:21815, Write 3200 bytes audio data.
[713562]: 22171ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
