[78358]: 44ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:722 CSpxAudioStreamSession::AddRecognizer
[527230]: 8424ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 84800 bytes (2650 msec)
[527230]: 8424ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000019070FA5F70] m_bytesTransited = 704000, unacknowledgedAudioDuration = 2650 msec, packetAudioDelay = 50 msec
[324658]: 8424ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:2334 Storing intermediate result for possible promotion.
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x00000190717C3D10
[527230]: 8424ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:629 [0000019070EA29E0]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[324658]: 8424ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1582 [0000019070EA29E0]CSpxAudioStreamSession::FireResultEvent
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x00000190717C3D10, p=0x00000190717C3D10, tot=79
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190717C3D10; name='connection.message.path'; value='speech.hypothesis'
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190717C3D10; name='X-RequestId'; value='95b85020b16448f486be3d34e4351f9b'
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190717C3D10; name='Content-Type'; value='application/json; charset=utf-8'
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190717C3D10; name='connection.message.type'; value='text'
[324658]: 8424ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000019070FEF3B0) Sending Audio ... size=3200
[324658]: 8424ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190717C3D10; name='connection.message.type'; value='text'
[324658]: 8424ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:8360, Write 3200 bytes audio data.
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190717C3D10; name='connection.message.type'; value='text'
[324658]: 8424ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000019070EA29E0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190717C3D10; name='connection.message.type'; value='text'
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190717C3D10; name='connection.message.text.message'; value='{"Id":"02f606fef80c4b3a872924045a76a72e","Text":"첫","Offset":201200000,"Duration":6800000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 8424ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1725 DispatchEvent task started...
[402264]: 8424ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:323 CSpxRecognizer::FireResultEvent
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxRecognitionEventArgs' as '706084327'
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x00000190717C2E30
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionEventArgs, h=0x00000190717C2E30, p=0x00000190717C2E30, tot=37
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x00000190710521D0
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionResult, h=0x00000190710521D0, p=0x00000190710521D0, tot=37
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x00000190710522D0
[402264]: 8424ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x00000190710522D0, p=0x00000190710522D0, tot=80
[402264]: 8426ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190710522D0; name='ITN'; value=''
[402264]: 8426ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190710522D0; name='Lexical'; value=''
[402264]: 8426ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190710522D0; name='RESULT-RecognitionLatencyMs'; value='598'
[402264]: 8426ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190710522D0; name='RESULT-Json'; value='{"Id":"02f606fef80c4b3a872924045a76a72e","Text":"첫","Offset":201200000,"Duration":6800000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 8426ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190710522D0; name='ITN'; value=''
[402264]: 8426ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190710522D0; name='Lexical'; value=''
[402264]: 8426ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190710522D0; name='RESULT-RecognitionLatencyMs'; value='598'
[402264]: 8426ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190710522D0; name='RESULT-Json'; value='{"Id":"02f606fef80c4b3a872924045a76a72e","Text":"첫","Offset":201200000,"Duration":6800000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 8427ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:323 CSpxRecognizer::FireResultEvent
[402264]: 8427ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1725 DispatchEvent task complete!
[324658]: 8438ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000019071052ED0] Web socket sending message. Time: 2025-03-17T03:55:54.2561093Z, TimeInQueue: 14ms, IsBinary: 1, Path: audio, Size:3316 B
[324658]: 8438ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000019071052ED0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[324658]: 8468ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000019070FEF3B0) Sending Audio ... size=3200
[527230]: 8468ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [0000019070E11720]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[324658]: 8468ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[324658]: 8468ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:8405, Write 3200 bytes audio data.
[527230]: 8469ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:55:54.2863373Z, size:3200.
[324658]: 8469ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000019070EA29E0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[527230]: 8469ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 91200 bytes (2850 msec)
[527230]: 8469ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000019070FA5F70] m_bytesTransited = 707200, unacknowledgedAudioDuration = 2850 msec, packetAudioDelay = 50 msec
[527230]: 8469ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:629 [0000019070EA29E0]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[324658]: 8483ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000019071052ED0] Web socket sending message. Time: 2025-03-17T03:55:54.3010546Z, TimeInQueue: 14ms, IsBinary: 1, Path: audio, Size:3316 B
[324658]: 8483ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000019071052ED0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[324658]: 8514ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000019070FEF3B0) Sending Audio ... size=3200
[324658]: 8514ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[527230]: 8514ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [0000019070E11720]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[324658]: 8514ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:8451, Write 3200 bytes audio data.
[527230]: 8514ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:55:54.3321396Z, size:3200.
[324658]: 8514ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000019070EA29E0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[527230]: 8514ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 94400 bytes (2950 msec)
[527230]: 8514ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000019070FA5F70] m_bytesTransited = 710400, unacknowledgedAudioDuration = 2950 msec, packetAudioDelay = 50 msec
[527230]: 8514ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:629 [0000019070EA29E0]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[324658]: 8531ms SPX_TRACE_VERBOSE:  usp_web_socket.cpp:209 USP message received. IsBinary=0, Path=speech.hypothesis, Size=266 B, Time=2025-03-17T03:55:54.3483149Z
[324658]: 8531ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1513 [0000019070EA29E0]CSpxAudioStreamSession::FireConnectionMessageReceived; path=speech.hypothesis
[324658]: 8531ms SPX_TRACE_INFO:  usp_connection.cpp:1008 Response Message: content type: application/json; charset=utf-8.
[402264]: 8531ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[324658]: 8531ms SPX_TRACE_INFO:  usp_connection.cpp:1031 TS:8467 Response Message: path: speech.hypothesis, size: 148.
[402264]: 8531ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[324658]: 8531ms SPX_DBG_TRACE_VERBOSE:  uspimpl.h:96 Got language ko-kr from speech.hypothesis message.
[402264]: 8531ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionMessage' as '370353069'
[324658]: 8531ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1422 Response: Speech.Hypothesis message. Starts at offset 201200000, with duration 10000000 (100ns). Text: 1번째
[324658]: 8532ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1430 CSpxUspRecoEngineAdapter::OnSpeechHypothesis: site->FireAdapterResult_Intermediate()
[402264]: 8532ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190717C46A0; name='connection.message.type'; value='text'
[324658]: 8532ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:26 CSpxRecognitionResult::CSpxRecognitionResult
[402264]: 8532ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190717C46A0; name='connection.message.path'; value='speech.hypothesis'
[324658]: 8532ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxRecognitionResult' as '175439361'
[402264]: 8532ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190717C46A0; name='connection.message.text.message'; value='{"Id":"f6ae889599bf4f6fa47a7796966bb4a5","Text":"1번째","Offset":201200000,"Duration":10000000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[324658]: 8532ms SPX_TRACE_VERBOSE:  recognition_result.cpp:79 CSpxRecognitionResult::InitIntermediateResult: resultId=f6ae889599bf4f6fa47a7796966bb4a5
[402264]: 8532ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190717C46A0; name='Content-Type'; value='application/json; charset=utf-8'
[324658]: 8532ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000019071051650; name='RESULT-Json'; value='{"Id":"f6ae889599bf4f6fa47a7796966bb4a5","Text":"1번째","Offset":201200000,"Duration":10000000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 8532ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190717C46A0; name='Path'; value='speech.hypothesis'
[324658]: 8532ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000019071051650; name='RESULT-RecognitionBackend'; value='online'
[402264]: 8532ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x00000190717C46A0; name='X-RequestId'; value='95b85020b16448f486be3d34e4351f9b'
[324658]: 8532ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000019071051650; name='Auto-Detect-Source-Language-Result'; value='ko-kr'
[402264]: 8533ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[402264]: 8533ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[402264]: 8533ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[324658]: 8533ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000019071051650; name='SpeechServiceResponse_IsTentativePhrase'; value='false'
[402264]: 8533ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000019071166C50
[324658]: 8533ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000019071051650; name='RESULT-Json'; value='{"Id":"f6ae889599bf4f6fa47a7796966bb4a5","Text":"1번째","Offset":201200000,"Duration":10000000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 8533ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x0000019071166C50, p=0x0000019071166C50, tot=40
[324658]: 8533ms SPX_DBG_TRACE_VERBOSE:  reco_engine_adapter_helpers.cpp:46 CSpxRecoEngineAdapterHelpers::UpdateServiceResponseJsonResult: before update: json='{"Id":"f6ae889599bf4f6fa47a7796966bb4a5","Text":"1번째","Offset":201200000,"Duration":10000000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 8533ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x00000190717C4680
[402264]: 8534ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x00000190717C4680, p=0x00000190717C4680, tot=40
[324658]: 8534ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000019070EA2AC8; name='AudioConfig_AudioSource'; value='File'
[402264]: 8534ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x00000190717C46A0
[402264]: 8534ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x00000190717C46A0, p=0x00000190717C46A0, tot=81
[324658]: 8534ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000019071051650; name='RESULT-RecognitionLatencyMs'; value='508'
[402264]: 8534ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190717C46A0; name='connection.message.path'; value='speech.hypothesis'
[324658]: 8534ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:2334 Storing intermediate result for possible promotion.
[324658]: 8534ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1582 [0000019070EA29E0]CSpxAudioStreamSession::FireResultEvent
[402264]: 8534ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190717C46A0; name='X-RequestId'; value='95b85020b16448f486be3d34e4351f9b'
[402264]: 8534ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190717C46A0; name='Content-Type'; value='application/json; charset=utf-8'
[402264]: 8534ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190717C46A0; name='connection.message.type'; value='text'
[402264]: 8534ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190717C46A0; name='connection.message.type'; value='text'
[324658]: 8534ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000019071052ED0] Web socket sending message. Time: 2025-03-17T03:55:54.3522834Z, TimeInQueue: 20ms, IsBinary: 1, Path: audio, Size:3316 B
[402264]: 8535ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190717C46A0; name='connection.message.type'; value='text'
[402264]: 8535ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190717C46A0; name='connection.message.type'; value='text'
[402264]: 8535ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x00000190717C46A0; name='connection.message.text.message'; value='{"Id":"f6ae889599bf4f6fa47a7796966bb4a5","Text":"1번째","Offset":201200000,"Duration":10000000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[324658]: 8536ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000019071052ED0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[402264]: 8537ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1725 DispatchEvent task started...
[402264]: 8537ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:323 CSpxRecognizer::FireResultEvent
[402264]: 8537ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxRecognitionEventArgs' as '706084327'
[402264]: 8537ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x00000190717C2FE0
[402264]: 8537ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionEventArgs, h=0x00000190717C2FE0, p=0x00000190717C2FE0, tot=38
[402264]: 8537ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000019071051550
[402264]: 8537ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionResult, h=0x0000019071051550, p=0x0000019071051550, tot=38
[402264]: 8537ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000019071051650
[402264]: 8538ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x0000019071051650, p=0x0000019071051650, tot=82
[402264]: 8546ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000019071051650; name='ITN'; value=''
[402264]: 8546ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000019071051650; name='Lexical'; value=''
[402264]: 8546ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000019071051650; name='RESULT-RecognitionLatencyMs'; value='508'
[402264]: 8547ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000019071051650; name='RESULT-Json'; value='{"Id":"f6ae889599bf4f6fa47a7796966bb4a5","Text":"1번째","Offset":201200000,"Duration":10000000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 8549ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000019071051650; name='ITN'; value=''
[402264]: 8549ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000019071051650; name='Lexical'; value=''
[402264]: 8549ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000019071051650; name='RESULT-RecognitionLatencyMs'; value='508'
[402264]: 8549ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000019071051650; name='RESULT-Json'; value='{"Id":"f6ae889599bf4f6fa47a7796966bb4a5","Text":"1번째","Offset":201200000,"Duration":10000000,"PrimaryLanguage":{"Language":"ko-kr"},"Channel":0}'
[402264]: 8551ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:323 CSpxRecognizer::FireResultEvent
[402264]: 8551ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1725 DispatchEvent task complete!
[324658]: 8576ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000019070FEF3B0) Sending Audio ... size=3200
[324658]: 8576ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[527230]: 8576ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [0000019070E11720]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[324658]: 8576ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:8513, Write 3200 bytes audio data.
[527230]: 8576ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:55:54.3942482Z, size:3200.
[324658]: 8576ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000019070EA29E0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[527230]: 8576ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 97600 bytes (3050 msec)
[527230]: 8576ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000019070FA5F70] m_bytesTransited = 713600, unacknowledgedAudioDuration = 3050 msec, packetAudioDelay = 50 msec
[324658]: 8576ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000019071052ED0] Web socket sending message. Time: 2025-03-17T03:55:54.3943081Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[527230]: 8577ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:629 [0000019070EA29E0]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[324658]: 8577ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000019071052ED0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[324658]: 8621ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000019070FEF3B0) Sending Audio ... size=3200
[324658]: 8622ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[527230]: 8622ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [0000019070E11720]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[324658]: 8622ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:8558, Write 3200 bytes audio data.
[527230]: 8622ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:55:54.4394684Z, size:3200.
[324658]: 8622ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000019070EA29E0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[527230]: 8622ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 100800 bytes (3150 msec)
[527230]: 8622ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000019070FA5F70] m_bytesTransited = 716800, unacknowledgedAudioDuration = 3150 msec, packetAudioDelay = 50 msec
[324658]: 8622ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000019071052ED0] Web socket sending message. Time: 2025-03-17T03:55:54.4395435Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[527230]: 8622ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:629 [0000019070EA29E0]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[324658]: 8622ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000019071052ED0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[324658]: 8637ms SPX_TRACE_VERBOSE:  usp_web_socket.cpp:209 USP message received. IsBinary=0, Path=speech.hypothesis, Size=276 B, Time=2025-03-17T03:55:54.4545060Z
[324658]: 8637ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1513 [0000019070EA29E0]CSpxAudioStreamSession::FireConnectionMessageReceived; path=speech.hypothesis
