[556697]: 417ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:722 CSpxAudioStreamSession::AddRecognizer
[811399]: 8549ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:8113, Write 3200 bytes audio data.
[811399]: 8550ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 8550ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:35.5077317Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 8550ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 8650ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:35.6081998Z, size:3200.
[646654]: 8650ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 154560 bytes (4830 msec)
[646654]: 8650ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 262400, unacknowledgedAudioDuration = 4830 msec, packetAudioDelay = 50 msec
[811399]: 8650ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 8650ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 8650ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:8214, Write 3200 bytes audio data.
[811399]: 8650ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 8659ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:35.6170464Z, TimeInQueue: 8ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 8659ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 8751ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:35.7089525Z, size:3200.
[646654]: 8751ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 157760 bytes (4930 msec)
[646654]: 8751ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 265600, unacknowledgedAudioDuration = 4930 msec, packetAudioDelay = 50 msec
[811399]: 8751ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 8751ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 8751ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:8315, Write 3200 bytes audio data.
[811399]: 8751ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 8766ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:35.7240548Z, TimeInQueue: 14ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 8766ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 8850ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:35.8082576Z, size:3200.
[646654]: 8850ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 160960 bytes (5030 msec)
[646654]: 8850ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 268800, unacknowledgedAudioDuration = 5030 msec, packetAudioDelay = 50 msec
[811399]: 8850ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 8850ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 8850ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:8414, Write 3200 bytes audio data.
[811399]: 8850ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 8858ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:35.8157624Z, TimeInQueue: 7ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 8858ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 8949ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:35.9074662Z, size:3200.
[646654]: 8949ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 164160 bytes (5130 msec)
[646654]: 8949ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 272000, unacknowledgedAudioDuration = 5130 msec, packetAudioDelay = 50 msec
[811399]: 8949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 8949ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 8950ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:8513, Write 3200 bytes audio data.
[811399]: 8950ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 8963ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:35.9216424Z, TimeInQueue: 13ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 8964ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 9050ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:36.0082339Z, size:3200.
[646654]: 9050ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 167360 bytes (5230 msec)
[646654]: 9050ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 275200, unacknowledgedAudioDuration = 5230 msec, packetAudioDelay = 50 msec
[811399]: 9050ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 9050ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 9050ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:8614, Write 3200 bytes audio data.
[811399]: 9050ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 9050ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:36.0086695Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 9051ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 9152ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:36.1105843Z, size:3200.
[646654]: 9153ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 170560 bytes (5330 msec)
[646654]: 9153ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 278400, unacknowledgedAudioDuration = 5330 msec, packetAudioDelay = 50 msec
[811399]: 9153ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 9153ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 9153ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:8717, Write 3200 bytes audio data.
[811399]: 9153ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 9161ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:36.1188357Z, TimeInQueue: 7ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 9161ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 9250ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:36.2086031Z, size:3200.
[646654]: 9251ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 173760 bytes (5430 msec)
[646654]: 9251ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 281600, unacknowledgedAudioDuration = 5430 msec, packetAudioDelay = 50 msec
[811399]: 9251ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 9251ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 9251ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:8815, Write 3200 bytes audio data.
[811399]: 9251ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 9251ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:36.2092391Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 9251ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 9350ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:36.3077045Z, size:3200.
[646654]: 9350ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 176960 bytes (5530 msec)
[646654]: 9350ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 284800, unacknowledgedAudioDuration = 5530 msec, packetAudioDelay = 50 msec
[811399]: 9350ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 9350ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 9350ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:8914, Write 3200 bytes audio data.
[811399]: 9350ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 9360ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:36.3181267Z, TimeInQueue: 10ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 9360ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[646654]: 9453ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:42:36.4111205Z, size:3200.
[646654]: 9453ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 180160 bytes (5630 msec)
[646654]: 9453ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024BEE959D40] m_bytesTransited = 288000, unacknowledgedAudioDuration = 5630 msec, packetAudioDelay = 50 msec
[811399]: 9453ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024BEEA8FD90) Sending Audio ... size=3200
[811399]: 9453ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[811399]: 9454ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:9017, Write 3200 bytes audio data.
[811399]: 9454ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024BEEA29610]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[811399]: 9467ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024BEEA427C0] Web socket sending message. Time: 2025-03-17T03:42:36.4248050Z, TimeInQueue: 12ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 9467ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024BEEA427C0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[811399]: 9543ms SPX_TRACE_VERBOSE:  usp_web_socket.cpp:209 USP message received. IsBinary=0, Path=translation.phrase, Size=402 B, Time=2025-03-17T03:42:36.5007137Z
[811399]: 9543ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1513 [0000024BEEA29610]CSpxAudioStreamSession::FireConnectionMessageReceived; path=translation.phrase
[811399]: 9543ms SPX_TRACE_INFO:  usp_connection.cpp:1008 Response Message: content type: application/json; charset=utf-8.
[811399]: 9543ms SPX_TRACE_INFO:  usp_connection.cpp:1031 TS:9107 Response Message: path: translation.phrase, size: 283.
[739615]: 9543ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[739615]: 9543ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[811399]: 9543ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1759 Response: Translation.Phrase message. RecoStatus: 0, TranslationStatus: 1, RecoText: 안녕하세요., starts at 71900000, with duration 7600000 (100ns).
[811399]: 9543ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3075 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 2/1200 => 2/1200 
[811399]: 9543ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:1780 Fire final translation result: Creating Result
[811399]: 9543ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:26 CSpxRecognitionResult::CSpxRecognitionResult
[811399]: 9543ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxRecognitionResult' as '175439361'
[811399]: 9543ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:90 CSpxRecognitionResult::InitFinalResult
[811399]: 9543ms SPX_TRACE_VERBOSE:  recognition_result.cpp:104 CSpxRecognitionResult::InitFinalResult: resultId=30f596fc030d495da8cf4ae18b42499b reason=3, text='안녕하세요.'
[811399]: 9543ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024BEEA90500; name='RESULT-Json'; value='{"Duration":7600000,"Offset":71900000,"RecognitionStatus":"Success","Text":"안녕하세요.","Confidence":0.0,"Translation":{"TranslationStatus":"Error","FailureReason":"Translation call failed: Response status code does not indicate success: 400 (Bad Request).","Translations":[]}}'
[739615]: 9543ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionMessage' as '370353069'
[739615]: 9543ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024BEEB7E500; name='connection.message.type'; value='text'
[811399]: 9543ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024BEEA90500; name='RESULT-RecognitionBackend'; value='online'
[739615]: 9543ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024BEEB7E500; name='connection.message.path'; value='translation.phrase'
[811399]: 9543ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:224 CSpxRecognitionResult::InitTranslationRecognitionResult
[739615]: 9543ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024BEEB7E500; name='connection.message.text.message'; value='{"Duration":7600000,"Offset":71900000,"RecognitionStatus":"Success","Text":"안녕하세요.","Confidence":0.0,"Translation":{"TranslationStatus":"Error","FailureReason":"Translation call failed: Response status code does not indicate success: 400 (Bad Request).","Translations":[]}}'
[811399]: 9543ms SPX_TRACE_ERROR:  recognition_result.cpp:252 CSpxRecognitionResult::InitTranslationRecognitionResult: Recognition succeeded but translation has error. Error details: Translation call failed: Response status code does not indicate success: 400 (Bad Request).
[739615]: 9544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024BEEB7E500; name='Content-Type'; value='application/json; charset=utf-8'
[739615]: 9544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024BEEB7E500; name='Path'; value='translation.phrase'
[811399]: 9544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024BEEA90500; name='RESULT-ErrorDetails'; value='Translation call failed: Response status code does not indicate success: 400 (Bad Request).'
[739615]: 9544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024BEEB7E500; name='X-RequestId'; value='88b7b231e886466bbf03c7531218f0b9'
[811399]: 9544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEA90500; name='RESULT-Json'; value='{"Duration":7600000,"Offset":71900000,"RecognitionStatus":"Success","Text":"안녕하세요.","Confidence":0.0,"Translation":{"TranslationStatus":"Error","FailureReason":"Translation call failed: Response status code does not indicate success: 400 (Bad Request).","Translations":[]}}'
[739615]: 9544ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[811399]: 9544ms SPX_DBG_TRACE_VERBOSE:  reco_engine_adapter_helpers.cpp:46 CSpxRecoEngineAdapterHelpers::UpdateServiceResponseJsonResult: before update: json='{"Duration":7600000,"Offset":71900000,"RecognitionStatus":"Success","Text":"안녕하세요.","Confidence":0.0,"Translation":{"TranslationStatus":"Error","FailureReason":"Translation call failed: Response status code does not indicate success: 400 (Bad Request).","Translations":[]}}'
[739615]: 9544ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[739615]: 9544ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[739615]: 9544ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024BEEAB6530
[811399]: 9544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEA296F8; name='AudioConfig_AudioSource'; value='Microphones'
[739615]: 9544ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x0000024BEEAB6530, p=0x0000024BEEAB6530, tot=4
[811399]: 9544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024BEEA90500; name='RESULT-RecognitionLatencyMs'; value='1144'
[739615]: 9544ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024BEEB7E4E0
[811399]: 9544ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1398 [0000024BEEA29610]CSpxAudioStreamSession::WaitForRecognition_Complete: ...
[739615]: 9544ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x0000024BEEB7E4E0, p=0x0000024BEEB7E4E0, tot=4
[739615]: 9544ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024BEEB7E500
[811399]: 9544ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1582 [0000024BEEA29610]CSpxAudioStreamSession::FireResultEvent
[739615]: 9544ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x0000024BEEB7E500, p=0x0000024BEEB7E500, tot=9
[811399]: 9544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEA90500; name='RESULT-ErrorDetails'; value='Translation call failed: Response status code does not indicate success: 400 (Bad Request).'
[739615]: 9544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEB7E500; name='connection.message.path'; value='translation.phrase'
[811399]: 9544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024BEEA90500; name='RESULT-ErrorDetails'; value='Translation call failed: Response status code does not indicate success: 400 (Bad Request). SessionId: df108a46db44471190338d001593d533'
[811399]: 9544ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:1780 FireFinalResul: GetSite()->FireAdapterResult_FinalResult()  complete!
[811399]: 9544ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3292 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: Before adding starting offset=79500000
[811399]: 9544ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3295 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: this=0x0000024BEEA8FD90 Service acknowledging to offset 79500000 (100ns).
[811399]: 9544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024BEEA296F8; name='SPEECH-UspContinuationOffset'; value='79500000'
[811399]: 9544ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEA8FE00; name='IsKeywordAndSpeechRecognizer'; value='false'
[811399]: 9544ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3306 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: ShrinkReplayBuffer=79500000
[811399]: 9545ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024BEEA296F8; name='SPEECH-SingleUseEndpoint'; value=''
[811399]: 9545ms SPX_DBG_TRACE_VERBOSE:  audio_buffer.cpp:114 PcmAudioBuffer::DiscardBytesUnlocked discarding 149760 bytes.
[739615]: 9545ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEB7E500; name='X-RequestId'; value='88b7b231e886466bbf03c7531218f0b9'
[739615]: 9545ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEB7E500; name='Content-Type'; value='application/json; charset=utf-8'
[739615]: 9545ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEB7E500; name='connection.message.type'; value='text'
[739615]: 9545ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEB7E500; name='connection.message.type'; value='text'
[739615]: 9545ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEB7E500; name='connection.message.type'; value='text'
[739615]: 9545ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEB7E500; name='connection.message.type'; value='text'
[739615]: 9545ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024BEEB7E500; name='connection.message.text.message'; value='{"Duration":7600000,"Offset":71900000,"RecognitionStatus":"Success","Text":"안녕하세요.","Confidence":0.0,"Translation":{"TranslationStatus":"Error","FailureReason":"Translation call failed: Response status code does not indicate success: 400 (Bad Request).","Translations":[]}}'
[739615]: 9545ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1725 DispatchEvent task started...
[739615]: 9545ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:323 CSpxRecognizer::FireResultEvent
[739615]: 9545ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxRecognitionEventArgs' as '706084327'
